-0.065, -0.009, 0.349
-0.065, -0.009, 0.349
-0.065, -0.009, 0.349
-0.065, -0.008, 0.349
-0.065, -0.008, 0.349
-0.065, -0.008, 0.349
-0.065, -0.008, 0.349
-0.065, -0.008, 0.349
-0.065, -0.008, 0.350
-0.065, -0.008, 0.350
-0.065, -0.008, 0.350
-0.060, -0.003, 0.350
-0.056, 0.003, 0.351
-0.051, 0.008, 0.351
-0.047, 0.013, 0.352
-0.043, 0.017, 0.352
-0.040, 0.022, 0.352
-0.036, 0.026, 0.352
-0.033, 0.030, 0.353
-0.030, 0.034, 0.353
-0.027, 0.038, 0.353
-0.025, 0.042, 0.353
-0.023, 0.045, 0.353
-0.021, 0.048, 0.354
-0.019, 0.050, 0.354
-0.017, 0.053, 0.354
-0.015, 0.055, 0.354
-0.013, 0.057, 0.354
-0.011, 0.059, 0.354
-0.009, 0.061, 0.354
-0.008, 0.063, 0.354
-0.007, 0.064, 0.354
-0.006, 0.066, 0.354
-0.004, 0.067, 0.354
-0.003, 0.068, 0.354
-0.002, 0.069, 0.354
-0.002, 0.070, 0.354
-0.001, 0.071, 0.354
0.000, 0.072, 0.354
0.001, 0.073, 0.354
0.002, 0.073, 0.354
0.002, 0.074, 0.354
0.003, 0.075, 0.354
0.003, 0.075, 0.354
0.004, 0.076, 0.354
0.004, 0.076, 0.354
0.005, 0.077, 0.354
0.005, 0.077, 0.355
0.006, 0.078, 0.355
0.006, 0.078, 0.355
0.006, 0.078, 0.355
0.006, 0.079, 0.355
0.007, 0.079, 0.355
0.007, 0.079, 0.355
0.007, 0.080, 0.355
0.007, 0.080, 0.355
0.008, 0.080, 0.355
0.008, 0.081, 0.355
0.008, 0.081, 0.355
0.009, 0.081, 0.355
0.009, 0.081, 0.355
0.009, 0.081, 0.355
0.009, 0.081, 0.355
0.009, 0.081, 0.355
0.009, 0.081, 0.355
0.010, 0.081, 0.354
0.010, 0.081, 0.354
0.010, 0.081, 0.354
0.010, 0.081, 0.353
0.011, 0.081, 0.353
0.011, 0.082, 0.353
0.012, 0.082, 0.353
0.012, 0.083, 0.353
0.013, 0.083, 0.353
0.013, 0.084, 0.353
0.013, 0.085, 0.353
0.014, 0.086, 0.353
0.014, 0.086, 0.353
0.014, 0.087, 0.353
0.014, 0.087, 0.353
0.014, 0.088, 0.353
0.014, 0.089, 0.353
0.014, 0.089, 0.352
0.015, 0.089, 0.352
0.016, 0.089, 0.352
0.016, 0.089, 0.352
0.017, 0.089, 0.351
0.017, 0.089, 0.351
0.018, 0.089, 0.351
0.019, 0.089, 0.351
0.020, 0.089, 0.351
0.021, 0.089, 0.351
0.022, 0.090, 0.351
0.024, 0.090, 0.351
0.024, 0.091, 0.351
0.025, 0.091, 0.351
0.025, 0.092, 0.351
0.026, 0.092, 0.351
0.026, 0.093, 0.351
0.027, 0.093, 0.351
0.028, 0.093, 0.351
0.028, 0.093, 0.351
0.029, 0.094, 0.350
0.029, 0.094, 0.350
0.030, 0.094, 0.350
0.031, 0.094, 0.351
0.031, 0.094, 0.351
0.032, 0.094, 0.350
0.032, 0.094, 0.350
0.032, 0.094, 0.351
0.033, 0.095, 0.351
0.033, 0.095, 0.351
0.034, 0.095, 0.351
0.034, 0.096, 0.351
0.034, 0.096, 0.351
0.034, 0.096, 0.351
0.034, 0.096, 0.351
0.034, 0.096, 0.350
0.034, 0.096, 0.350
0.035, 0.096, 0.349
0.035, 0.096, 0.349
0.035, 0.096, 0.349
0.035, 0.096, 0.348
0.036, 0.096, 0.348
0.036, 0.097, 0.347
0.036, 0.097, 0.347
0.035, 0.098, 0.347
0.035, 0.098, 0.346
0.036, 0.098, 0.345
0.036, 0.098, 0.345
0.036, 0.099, 0.344
0.036, 0.099, 0.344
0.037, 0.099, 0.343
0.037, 0.099, 0.342
0.037, 0.099, 0.342
0.037, 0.099, 0.341
0.038, 0.099, 0.340
0.038, 0.100, 0.339
0.039, 0.100, 0.339
0.039, 0.100, 0.338
0.040, 0.100, 0.336
0.040, 0.100, 0.335
0.040, 0.100, 0.334
0.041, 0.100, 0.333
0.042, 0.100, 0.331
0.042, 0.100, 0.330
0.044, 0.100, 0.329
0.045, 0.100, 0.327
0.046, 0.099, 0.326
0.047, 0.098, 0.325
0.048, 0.098, 0.325
0.048, 0.098, 0.324
0.048, 0.098, 0.323
0.046, 0.099, 0.323
0.046, 0.099, 0.322
0.046, 0.099, 0.320
0.045, 0.100, 0.319
0.044, 0.100, 0.317
0.043, 0.100, 0.315
0.044, 0.100, 0.313
0.044, 0.100, 0.312
0.044, 0.100, 0.310
0.044, 0.100, 0.308
0.043, 0.100, 0.306
0.043, 0.100, 0.304
0.042, 0.100, 0.303
0.042, 0.100, 0.301
0.041, 0.100, 0.299
0.040, 0.100, 0.298
0.039, 0.100, 0.296
0.039, 0.100, 0.294
0.039, 0.100, 0.292
